row_index,name,token,5m_change,1h_change,6h_change,5m_transactions,5m_volume,mcp,liquidity_sol,holders,open_time,top10_holders,dev_hold_%,dev_burnt,telegram,timestamp,fdv_surge_amount,fdv_surge_percent
110,CUMROCKET,9EgE6e5cpUe2soUgASLp7i1HS354dRd1mYEUeqdMpump,371.9%,371.9%,371.9%,110,14.7K,32.1K,44.35,161,1min,9.32%,0%,-,https://t.me/cumrocket/1,2024-11-18 00:24:17,25.3K,+371.9%
111,Nori,3qLJSXG2M97VNHxvoZU7uRwk17yFkJ3XFrxQ4Koopump,89.21%,89.21%,89.21%,111,35.4K,12.9K,9.94,39,55s,23.65%,0%,-,,2024-11-18 00:24:17,16.8K,+246.5%
112,Brendan Carr,FEZ4nmPs5j5NDpujwy4dgovhpm72sLGvx4GQCFTkpump,591.3%,591.3%,591.3%,153,62.7K,50K,41.11,71,50s,40.82%,0%,-,,2024-11-18 00:24:17,24.7K,+341%
113,solana colors,FHqizi5SbRxvWobeURHY9uf8U3cz7Ebxj3PnqDqpump,271.6%,271.6%,271.6%,116,34.8K,37.5K,31.96,59,1min,28.13%,0%,-,,2024-11-18 00:24:17,22.6K,+224.2%
114,solana colors,6LqoeeDKhyi8yK43VssUY1kaAcNmXjgx9opsyjSWpump,224.1%,849.4%,849.4%,392,76.7K,94.1K,85.01,158,9min,24.99%,0%,-,,2024-11-18 00:24:17,63.1K,+203%
115,CIA found alien beings,H6kQM16Z4m6AeJpov19Bf5qjbkJgs96TWha5yTSVpump,210.4%,210.4%,210.4%,138,42.9K,21.1K,21.47,54,1min,28.61%,0%,-,,2024-11-18 00:24:17,17.1K,+250.8%
116,Free OnlyFans FOF,2Wcz2YNXtJP2JF9KGAuzMLVXmS9A9barCGMVD5SBpump,526%,526%,526%,138,11.7K,42.4K,45.11,163,54s,28.68%,2.27%,-,,2024-11-18 00:24:17,35.5K,+524.1%
117,The Osseous Conclave,CrKc5JfHFSzUxdXD2LYhvBDPyA1MBVEVmq9e7pj7pump,605%,605%,605%,169,52K,49.3K,32.28,92,1min,40.17%,6.71%,-,https://t.me/TheOsseousConclave,2024-11-18 00:24:17,46K,+657.2%
118,Satosh AI,FQvjE6YaUZaRUoJR9iCRAXu9YrUsfg1RmV8YXnrkpump,544.9%,544.9%,544.9%,105,44.4K,67.7K,59.57,52,3min,27.59%,0%,-,https://t.me/CYPHERGENESISPORTAL,2024-11-18 00:24:17,53K,+504.5%
119,New Head OF SEC,Bz4fGMF7dzHVfDcX6rDCZRvpZwdThWQd5VY9S3XDpump,417.1%,417.1%,417.1%,123,47.5K,36.1K,24.85,58,44s,38.42%,0%,-,,2024-11-18 00:24:17,26.8K,+384.8%
120,BabyCate,BsFPHAWrLqwSCsTwJePaiaZyuAxmcsqu4mUHG694pump,500.1%,500.1%,500.1%,113,10.8K,40.7K,43.93,200,2min,9.57%,0.2%,-,https://t.me/babycatebsc,2024-11-18 00:24:17,33.9K,+499.3%
121,SYNARCHY CYBERNETIC LABS,2pSY8YF2podd2tDFCDSAqGT7AodsKC9oSxmrRjD1pump,513.6%,513.6%,513.6%,178,55K,40.7K,68.26,97,1min,28.59%,1.06%,-,https://t.me/SynarchyLabs,2024-11-18 00:24:17,63.3K,+955.6%
122,Akari Terminal,BKuPQXJbb1Rzzc2yuArqxYbWrkPEPgpciqjNn8G9pump,1305.9%,1305.9%,1305.9%,129,61.4K,95.8K,47.32,77,41s,37.27%,4.29%,-,https://t.me/AkariTerminal,2024-11-18 00:24:17,87.6K,+1284.8%
123,Chief,HGpvgMBHD8YW5aGry5NXLvWj2r8zpLHvAexSZAzQpump,94.92%,94.92%,94.92%,200,97.2K,14K,45.35,59,39s,19.56%,0%,-,,2024-11-18 00:24:17,23.9K,+331.4%
124,Chief DOGE,F4bGXzqzzwb9PmoCaniWRy21Q5c2c2hSEEFAW3t8fKg6,121.7%,121.7%,121.7%,137,74.5K,16.1K,47.2,30,46s,30.66%,0%,-,,2024-11-18 00:24:17,14.6K,+201.1%
125,solana colors,FHqizi5SbRxvWobeURHY9uf8U3cz7Ebxj3PnqDqpump,184.7%,630.9%,630.9%,129,26.9K,73.7K,76.25,113,10min,21.38%,0%,-,,2024-11-18 00:24:17,56.5K,+228.3%
126,🟦🟥⬜,4UBGSMPP2pVwyoJZLHshzoLUDWG6CYTXKaYEBzTBpump,219.1%,219.1%,219.1%,110,22.9K,21.2K,11.13,51,1min,31.12%,1.76%,-,,2024-11-18 00:24:17,16.2K,+243.3%
127,New Head OF SEC,Bz4fGMF7dzHVfDcX6rDCZRvpZwdThWQd5VY9S3XDpump,301.9%,381%,381%,164,27K,33.5K,26.34,54,6min,26.91%,0%,-,,2024-11-18 00:24:17,26.4K,+215.3%
128,lil cenat the hamster,3biQ7ugc5ZhM9NMsqpc2yuxTDQ9QEo7gCAgVfANQpump,1236.5%,1236.5%,1236.5%,104,32.5K,96.3K,61.69,68,2min,46.22%,9.75%,-,https://t.me/allcrazyb,2024-11-18 00:24:17,89.1K,+1236.5%
129,Chief DOGE,1MiF6UpGbxabAvfV7kw9ZoecH98HDv3pC9FEscyNiVF,542.6%,542.6%,542.6%,103,13.3K,50.5K,44.41,89,2min,17.89%,0%,-,,2024-11-18 00:24:17,41.7K,+531%
130,Chief DOGE,7hG95heMyyyzpU2YrR2eKUgFNv5iTmo191RdoeBepump,6.62%,6.62%,6.62%,124,145.6K,7.2K,57.47,18,2min,3.12%,0%,-,,2024-11-18 00:24:17,49.5K,+731.2%
131,candle catching cat,ALvixzdqrbr7GgwD2czFdDYEFtJ4oX2V5WMEbGeXS8kb,237.8%,237.8%,237.8%,141,27.5K,22.7K,24.69,75,2min,25.39%,2.89%,-,,2024-11-18 00:24:17,14.9K,+220.6%
132,BITOWL,Dbymcuc4Jj1Nt4cPyEXB19ghtvtjmNcvVGH9Cs9Cpump,260.9%,260.9%,260.9%,139,13.4K,24.5K,22,25,3min,38.83%,0%,-,,2024-11-18 00:24:17,13.9K,+205.1%
133,Pump.fun Colors,FjyXgkuio4m4NsMYQCbzqrUJnRCjc2wed55vg1gpump,166.3%,166.3%,166.3%,136,40.9K,18.4K,34.51,54,56s,29.57%,0%,-,,2024-11-18 00:24:17,14.3K,+206%
134,Love you both,BtDLDMFW5cmR1vUJ1jnMroVZTvtQvsKWjsySKaE7pump,524.1%,524.1%,524.1%,101,46.9K,65.6K,59.32,48,3min,28.45%,0%,-,,2024-11-18 00:24:17,53.8K,+511.7%
135,BMBL,FYM4S9LjZFrxMFvhxDrLRkf8SCyTDBrjvJtER6Qkpump,514.2%,514.2%,514.2%,146,10.9K,41.7K,44.19,194,2min,8.8%,0.87%,-,,2024-11-18 00:24:17,34.1K,+502%
136,BOB,34BUvZE7MPDpTLFdBpQJuV6tuk5M7rwa2Vq6t1jspump,373.8%,373.8%,373.8%,133,36.8K,32.8K,16.09,65,1min,40.44%,0%,-,,2024-11-18 00:24:17,16.8K,+243.4%
137,MAKE GERMANY GREAT AGAIN,8QGsTqsutGBzRpioLLTjQnAf6iFEz3izXZCj4sv3zBAK,93.58%,93.58%,93.58%,173,80K,14.1K,37.05,45,41s,25.4%,0%,-,,2024-11-18 00:24:17,18.1K,+249.5%
138,Fred Wif Hat,44Wbh85yL5NcjbEvdyqjWBGA8KBFrnA9hrDBiB2Jpump,427.8%,578.8%,578.8%,129,26.3K,46.1K,59.18,19,5min,52.41%,3.46%,-,https://t.me/FredWifHatPortal,2024-11-18 00:24:17,48.8K,+625.1%
139,megapacks,6naNtntJ9UhVgmJivjuMf3UJM5YYJ9NvtJFMNy9HEqak,299.5%,299.5%,299.5%,170,83.6K,29K,29.09,79,40s,40.28%,0%,-,,2024-11-18 00:24:17,39.5K,+543.6%
140,pumpfun colors,3GAt6jT99pWRCgmmCBj116QDFmrzU9FmYNp8wbcmpump,165.7%,196.3%,196.3%,111,20.2K,20.4K,29.46,43,6min,32.11%,0%,-,,2024-11-18 00:24:17,18.1K,+236%
141,MAGA Colors,7e7uBRvFRbFeozn5SK4n2FQL9etxTJo9ys2iSVShpump,212.2%,212.2%,212.2%,112,14.9K,20.9K,15.76,33,4min,26.16%,0%,-,,2024-11-18 00:24:17,13.8K,+207.2%
142,Anime Girl Intelligence,AhtLep2K3h5fgsG8z6JXs3LPEBsX4XrHkg4EiNR5pump,287.9%,287.9%,287.9%,103,29.9K,38.2K,26.72,48,2min,33.73%,0%,-,,2024-11-18 00:24:17,25.7K,+261.4%
143,GABE THE BORKING DOG,FdzSVSAiscsvxJDD4ZGTwJMPAyPY9EVtQJ6M1wycpump,25.9%,25.9%,25.9%,153,39.3K,12.5K,77.36,89,1min,18.91%,0%,-,,2024-11-18 00:24:17,75.4K,+761.4%
144,MOST FOLLOWED MAN ON 𝕏,5Coc51785ku3gLX5UvToEpCGCCGXqimbs5JewDdBpump,1313.7%,1313.7%,1313.7%,130,50.6K,97K,49.43,79,56s,42.16%,0%,-,,2024-11-18 00:24:17,65.2K,+950%
145,Hasbullah Peanut,ESjhsAgekj9fDQKC8Z4R3KZUydSYr7jD9c9rw1cFpump,262.3%,329.5%,329.5%,115,30K,28.8K,31.02,54,10min,31.33%,2.1%,-,,2024-11-18 00:24:17,19K,+232.9%
146,doge colors,9iR3CDhsadmLXW3cdwzBLW45NBPTXbud6JAMB9Vxpump,254.2%,675.9%,675.9%,341,46.9K,53.2K,36.81,56,16min,27.71%,0%,-,,2024-11-18 00:24:17,33.9K,+220.1%
147,Elon PFP,BiexBU95UF4MJ1rFPp7X9iNugHhXQkQWwAb75M3hpump,225.1%,421%,421%,101,48.4K,55K,74.93,45,5min,24.88%,0%,-,,2024-11-18 00:24:17,38.1K,+225.1%
148,PEPERONI,3ZkWDsT8qH7XjjN3xBW2EuRjWv1dJUBvyyjeHZE6pump,517%,517%,517%,148,11.5K,42.2K,45.1,196,1min,10.92%,0.19%,-,,2024-11-18 00:24:17,34.9K,+510.1%
149,Zendaya's Dog noon,ABTHbjK7vCYfNhz9eYtqhAoQzmMvemgrVFFSYMspump,214.6%,760.5%,760.5%,137,10.4K,62.1K,60.78,68,11min,27.92%,9.75%,-,,2024-11-18 00:24:17,40.7K,+206%
150,Icon,EgEztobzco5LLbA7mNxagydDr6XJtSpdsNmzHjLapump,236.6%,260.4%,260.4%,109,28K,24.5K,32.76,47,14min,38.47%,7.31% Buy More,-,,2024-11-18 00:24:17,22.1K,+304.1%
151,ELONPFP,149HW7j5uPpjUJyJ7c5PjGrQTSqM18sDcgzS3aj3mTxP,285.6%,285.6%,285.6%,149,58.6K,27.2K,44.33,21,1min,11.91%,0%,-,,2024-11-18 00:24:17,23.6K,+334.7%
152,STARSHIP,229eaaKfNrtdcAQBNLfVKCz7cdF2x4MiLdsntE9epump,294.8%,294.8%,294.8%,143,12.5K,28.7K,27.76,34,2min,31.42%,0%,-,,2024-11-18 00:24:17,17.2K,+236%
153,Steward of Life,7kAh1PeWntnoFNzVomrpyVc9dDSv4jxMKQCEDiAfpump,272.1%,272.1%,272.1%,126,25.1K,25.9K,25.79,74,57s,29.25%,2.55% Sell Part,-,,2024-11-18 00:24:17,19.5K,+280.7%
154,Quant News Network,DvrL4j8a3FcZD5zmJEgCEhk2MznAnSuJpFh5457Mpump,441.3%,441.3%,441.3%,134,45.3K,37.3K,58.14,72,1min,37.92%,4.13%,-,,2024-11-18 00:24:17,68.5K,+992.7%
155,PUDGY3529,F4qRA46DfVsbaLAEShpwUdrodfvSJzBQRjgz9zHwpump,179.6%,179.6%,179.6%,165,56.9K,19.7K,36.26,69,1min,30.69%,5.11%,-,,2024-11-18 00:24:17,38.2K,+543.3%
156,"Bitcoin, Ethereum & Doge",Cr6XkKywQ7Y8EBSg7AmyJWnBCapd24XmFeGkaARypump,240.1%,240.1%,240.1%,146,41.1K,37.7K,37.91,46,3min,20.43%,0%,-,,2024-11-18 00:24:17,24.8K,+224%
157,America is fun again,AvPZxfqWpnAfdRVb9H3e4RMLCrrmJ6G3uZ8kzrtfE3sQ,278.8%,278.8%,278.8%,111,32.6K,28K,28.81,52,59s,35.42%,0%,-,,2024-11-18 00:24:17,22.8K,+308.3%
158,PopFrog,6mAwdC8RAHrSYYpUznTYGiytTR6kkrVvByeL6uDfpump,698.9%,698.9%,698.9%,101,15.4K,56.7K,56.57,55,4min,45.65%,0%,-,https://t.me/popfrogofficial,2024-11-18 00:24:17,49.6K,+698.9%
159,Aura,ATTKeZtWM9vMozZtqdLDz9NjcoNQsUYxk2vD1usjzBvX,488.8%,488.8%,488.8%,115,32.5K,39.6K,8.73,65,1min,40.73%,0.72%,-,,2024-11-18 00:24:17,44.7K,+664.5%
160,JINX,GPCYvfpSb8PtS9Timw8Ffha1hpp47eN7pfQQQTphpump,495.7%,495.7%,495.7%,102,11.1K,41.1K,44.07,187,1min,35.5%,0.13%,-,https://t.me/jinxthecatportal,2024-11-18 00:24:17,34.1K,+493.9%
161,Aitor,8QcFMmnsvNVEw6fPzr2kvZLaiGyAQP8zXvoMR87Ypump,618.2%,618.2%,618.2%,104,46.1K,76.8K,71.36,53,3min,29.13%,0%,-,,2024-11-18 00:24:17,65K,+607.9%
162,LINGO,5Dmketae554ZzaUZJjuzCUBDT8ZfrbSMC4DM822Vpump,487.5%,487.5%,487.5%,121,12.2K,40.7K,43.25,186,1min,10.1%,0.28%,-,,2024-11-18 00:24:17,33.5K,+484.1%
163,Elon's First PFP On X,5hubhjxLWo7cqxpjxKtwYt76HppVGBVUPWMc63fxcbFC,190.1%,190.1%,190.1%,140,51.4K,20.3K,31.3,56,1min,31.08%,0%,-,,2024-11-18 00:24:17,22.4K,+320.2%
164,bitspartan,As4igbKKcrMTBgq36SzhnAt8AzYoieVNLtpB6gacpump,364.1%,364.1%,364.1%,203,143.8K,33.2K,54.84,91,38s,32.48%,0.06% Buy More,-,,2024-11-18 00:24:17,29.5K,+413.2%
165,BITWARRIOR,GyAnitfURAsvxK5VgUwWJYVCH1mMocVAFvkPBKcfpump,147.9%,147.9%,147.9%,148,92.3K,17.4K,44.73,51,57s,25.77%,0%,-,,2024-11-18 00:24:17,32K,+455.5%
166,bitknight,2HQHBYUVPa9f8iryvUMp1QN89HJcMJnZwfXP9maDpump,312.9%,312.9%,312.9%,171,96.1K,30.4K,17.83,65,1min,28.09%,0%,-,,2024-11-18 00:24:17,24.3K,+330.5%
167,make Science Punk Again,4v4N8jZq521aLhdrwuCjDXVux4dwfZzqnb4bnszLpump,475%,632.3%,632.3%,105,34.5K,62K,70.96,49,5min,28.01%,0%,-,,2024-11-18 00:24:17,69.3K,+818.7%
168,BITGLADIATOR,6oK8ga361AypXoL9SS4wPoZogC4yp4k6sKwBaYcJpump,341.7%,341.7%,341.7%,136,46K,30.8K,15.67,61,2min,32.82%,0%,-,,2024-11-18 00:24:17,22.4K,+321.8%
169,BITWARRIOR,8XF5cQxyeGqNerr6WazmuAYFH1nVdYVNuokKTzddpump,392.5%,392.5%,392.5%,124,40.9K,57.2K,18.79,61,1min,24.42%,0%,-,,2024-11-18 00:24:17,34.4K,+296.2%
170,BITKNIGHT,12iBrd4iAfFigtTAiy6Pa9dBAncXSuEpyZyR4Xi36qvA,478.6%,478.6%,478.6%,102,13.3K,50.3K,46.34,85,1min,16.61%,0%,-,,2024-11-18 00:24:17,41.2K,+473.3%
171,Ryoku.ai,87Nw4Dxe8jZwtwNDpAkDYxcGEQPpGjXzuqacPSv1pump,330.6%,330.6%,330.6%,237,75.8K,54K,35.24,75,3min,29.55%,0%,-,https://t.me/RyokuAI,2024-11-18 00:24:17,34.9K,+278.1%
172,AI GCR,33983LZM3Y3yZ6xjEHeLZiaBYwYhw3AKGfJs2YqTvo3e,1287.7%,1287.7%,1287.7%,120,58.9K,97.7K,31.93,66,38s,35.26%,0.37%,-,,2024-11-18 00:24:17,72.2K,+1025.5%
173,Diet Coke,SfnkULFujnER9xqWzR8N5yteueB7qqXmL64hNujpump,155.1%,155.1%,155.1%,119,39.3K,18.7K,35.81,46,1min,33.86%,0%,-,,2024-11-18 00:24:17,20.3K,+276.7%
174,Milady 678,BFgiNes9i7QRnaeQtt6GzPbReNgNmLrTdo4q1b3Xpump,1265.7%,1265.7%,1265.7%,101,43.5K,97.3K,85.01,68,1min,53.48%,6.71%,-,,2024-11-18 00:24:17,90.2K,+1265.7%
175,Diet Coke,FuFjAJxUzzRACTN15qtnMSub5MTWhMpctQjr9mGapump,381.8%,381.8%,381.8%,112,34.1K,35.4K,30.12,59,1min,35.84%,0%,-,,2024-11-18 00:24:17,27.5K,+374.9%
176,Diet Coke,Y64joT9Zxsr9trXPtc8xJMn2bsFhAq3uMV79Yrzpump,259.4%,259.4%,259.4%,102,32.1K,51.9K,53.09,46,3min,49.52%,43.33% Sell Part,-,,2024-11-18 00:24:17,36.9K,+255.7%
177,Cosmo,DYqtTGZ8iJR99ZVA9gFFAfmLACyx55wALxnAjfUDpump,604.9%,604.9%,604.9%,138,29.5K,51.6K,61.91,5,4min,31.74%,0%,-,,2024-11-18 00:24:17,54.6K,+745.4%
178,Remilio4572,5tGfFSWvx8y4Btioeh5GbVvbzWGvwFmAyRYNyw2Spump,1040.9%,1040.9%,1040.9%,171,69.6K,83.5K,71.9,117,1min,41.72%,0%,-,,2024-11-18 00:24:17,68.7K,+938.5%
179,IOI,7cDMezcyqZP2DEPceEZYmGwDEfXfinuJgxopHvwepump,515.4%,515.4%,515.4%,149,14.3K,42.3K,43.54,184,1min,10.18%,0.05%,-,https://t.me/ioiCult,2024-11-18 00:24:17,33.8K,+491.5%
180,NIQAB481,9Sv7zyXbipuYPxSxsJA5k2qSDdi8XLdRKeGNBJi3pump,271.7%,271.7%,271.7%,147,59.5K,45.4K,39.59,82,1min,37.98%,0%,-,,2024-11-18 00:24:17,27.8K,+228.1%
181,MEKAVERSE699,2wd7ja6sXZM8sEU9mqEPA9Yqm5kMMsDJ7tHbdyNppump,273.2%,273.2%,273.2%,101,10.2K,26.5K,28.13,31,3min,29.62%,0%,-,,2024-11-18 00:24:17,19.4K,+273.2%
182,PENGUIN#5678,8RuNoMwmAB1h53LLkX95G3pbsLTJ3sDSVDRGMdLanQ1t,570.2%,570.2%,570.2%,104,34.4K,50.5K,40.76,57,59s,42.89%,7.52%,-,,2024-11-18 00:24:17,36.9K,+489.8%
183,Milady 678,E5sgbSvbA4YjXMi6aDaEGoQ8yhbaoMkbHdVoR151pump,201.6%,201.6%,201.6%,171,40.3K,22.1K,26.19,66,4min,26.98%,0%,-,,2024-11-18 00:24:17,16.2K,+220.8%
184,ISHOWSPEED DOG,M4cTQM68j2AokmgQuhPH8zP7j5aum9ML2oekTqbpump,588.7%,588.7%,588.7%,103,12.7K,47.4K,48.24,40,2min,34.03%,3.46%,-,,2024-11-18 00:24:17,40.5K,+588.7%
185,Papoy,BhNrQkJFnogTMVuqDYjUsK5wJSFs4V9QmCKuCUsGpump,427.1%,427.1%,427.1%,116,26.4K,36.1K,33.96,66,1min,35.12%,2.96%,-,,2024-11-18 00:24:17,31.2K,+455.8%
186,Milady4808,AMq4hV7LBpBHF3NspTkasaYqH95Bd3GWtxz6Rqj6pump,395.7%,395.7%,395.7%,127,41.9K,37.4K,22.48,105,1min,32.13%,0%,-,,2024-11-18 00:24:17,66.8K,+885.9%
187,Alprazolam,GAS9Zb72SiX5grbY9d2wXe4a4Xcbz52d8Yz9LKxMpump,293.6%,293.6%,293.6%,105,20.2K,28.8K,30.54,39,4min,26.82%,6.75%,-,,2024-11-18 00:24:17,21.5K,+293.6%
188,Major Frog,2ibLVMmTRpBWPjbFPYcgtTR6Jx7nk11DstgSocoxpump,524.5%,524.5%,524.5%,166,11.2K,42.9K,45.06,192,1min,11.65%,0.11%,-,https://t.me/majorfrogportal,2024-11-18 00:24:17,35K,+509.1%
189,milady7627,EvEQ3eWJcCraVCAQYoBt3h4YfvocPgfxUopZ6twbpump,631.1%,631.1%,631.1%,185,83.9K,50.2K,56.51,88,1min,33.35%,0%,-,,2024-11-18 00:24:17,31.4K,+457.5%
190,KEVIN,AhejAg9tjUqEkfp542tiivcRFxvrAybQscouNoJMpump,690.4%,690.4%,690.4%,117,28K,52.8K,30.23,27,3min,37.67%,0.36%,-,,2024-11-18 00:24:17,40.4K,+605.4%
191,OHARE,6pvvC4BVtcsdYFwJo5JtDr4zoPfSrpKG5r2twEBipump,234.9%,234.9%,234.9%,106,27.2K,23K,20.63,40,2min,35.85%,0%,-,https://t.me/+Z5mNIK9v5uQ1MjI0,2024-11-18 00:24:17,16.1K,+234.9%
192,Doodle #815,13uPtgQLfPe5vHttHbSRR1u7yoYnhXef7EW8iKqtpump,238.1%,238.1%,238.1%,156,7.2K,24.7K,23.89,131,2min,27.92%,9.75%,-,,2024-11-18 00:24:17,15.4K,+211%
193,World's first NFT,6774BxCfuKSsARjpTZtzwJRYNrrXK3KYZv2QydPipump,346.9%,346.9%,346.9%,182,50K,30.9K,41.25,65,1min,33.63%,0%,-,,2024-11-18 00:24:17,24.6K,+356.9%
194,PUNK8611,25s5rgsuGe7XYDJzP4uTAkJwfby62TRHrrpSoZDUpump,214.1%,1025.5%,1025.5%,142,26.4K,74.8K,63.66,121,17min,29.57%,0%,-,,2024-11-18 00:24:17,50.8K,+213.6%
195,Terminus,3ZHN8wUqGxqWCJT8dKJr346nW9QPkqyfEjvpBs1Kpump,734.4%,734.4%,734.4%,136,74.8K,55.9K,56.67,84,1min,36.35%,0.89%,-,,2024-11-18 00:24:17,44.2K,+660.5%
196,Shiba Inu NFTs,5zJMb4Ro3rxXfb3jpFq2tUVRBfqWnnvhp9Uo4EXEpump,511.5%,511.5%,511.5%,115,11.2K,42K,44.16,171,1min,18.46%,0.32%,-,,2024-11-18 00:24:17,35.1K,+510.6%
197,retardio9384,GN5SX9wxSZAsF97GhdbwkvSB73FwETisMkN6iCXHpump,598.3%,598.3%,598.3%,155,47.6K,49.5K,18.69,56,1min,43.39%,0%,-,,2024-11-18 00:24:17,33.7K,+475.6%
198,adhd mascot,EsAvkgbiYhg4HKByFUyw8kmT48CGNuKcQCFRLQfcpump,214.9%,214.9%,214.9%,127,30.7K,22.7K,23.81,44,2min,30.97%,4.25%,-,,2024-11-18 00:24:17,15.5K,+214.9%
199,Doodle #2342,DQeZyrhx3Gx3ZTrs3ipMg5h6EmZ9JKKZ9593TVHpNAHe,1092.5%,1092.5%,1092.5%,139,52.5K,85K,27.27,99,32s,36.77%,2.15%,-,,2024-11-18 00:24:17,61.3K,+860.2%
200,MoonBird#713,7o3KDdzSmNjxUoWePvtYhXk1Q8EEGNUebXP67HZy1eS9,793.7%,793.7%,793.7%,102,15.4K,61.9K,58.12,49,3min,44.73%,0%,-,,2024-11-18 00:24:17,55K,+793.7%
201,The most expensive Solana NFT,GPhGRMTu3DgugqFwNejVrKmRUuCU7vifZTkWzfCqpump,267.2%,267.2%,267.2%,115,21K,25.7K,18.56,60,2min,33.36%,0%,-,,2024-11-18 00:24:17,17.3K,+247.6%
202,QuackyAI,4tr3XQt9wzJbcbK9Xumgbeaip4Ltq6et4ezqsK6spump,615.3%,615.3%,615.3%,139,53K,49.9K,56.23,66,1min,39.84%,5.01%,-,,2024-11-18 00:24:17,49.3K,+707.4%
203,highest-selling NFT,3ewuSeuKjinA9MtzShs7rECLJmVdWsp3tVsv95G7pump,159.7%,159.7%,159.7%,121,34.5K,17.7K,27.81,34,1min,29.94%,0%,-,,2024-11-18 00:24:17,15.2K,+223.3%
204,ƧMIԼΣ,2z4WpCa6kJS6dkAqAZSD6hLzf4RYLpKefcTbKj7upump,846.7%,846.7%,846.7%,133,27.2K,63.9K,46.19,99,1min,37.92%,1.76%,-,https://t.me/Sm1l3Portal,2024-11-18 00:24:17,44.4K,+657.2%
205,Capitalism,8KmDKpPirCNxQ9j74sEdGa1o4MCD1XtoXa8N2Rdjpump,264.2%,264.2%,264.2%,154,12.3K,25.8K,22.88,44,3min,28.63%,0%,-,,2024-11-18 00:24:17,16.7K,+236%
206,DEGOD3247,4ZfnZNTgNWS7hi5B1qwvxoDQdgZkiVC3nGXKYqVapump,299%,299%,299%,114,32.9K,27.3K,41.13,57,1min,31.28%,2.79%,-,,2024-11-18 00:24:17,22.2K,+324.7%
207,Cyber Kongz#2351,9oSDy3QfJndSTBPfFews5zp9Dy2hpHKJYCsM1TR21AjW,607.5%,607.5%,607.5%,111,13.5K,49.1K,49.46,45,2min,44.73%,0%,-,,2024-11-18 00:24:17,39.6K,+570.3%
208,Cyber Kongz#2351,8SC5ZtUhVJxbH2ZVYVmi5YvVqzFny632D3iiWTpptqWD,822.2%,822.2%,822.2%,107,17.9K,64K,60.87,47,3min,44.73%,0%,-,,2024-11-18 00:24:17,54K,+777.9%
209,Trolls is real,EgTnpBJeFVzFkJTfDSySKyt8Nq6J6JzYAea6mBHRpump,490.3%,490.3%,490.3%,116,10.6K,40.5K,43.45,160,1min,21.63%,2.66%,-,,2024-11-18 00:24:17,33.5K,+488.3%
210,NAGI,G94WKdqvsVqQ9pFWnTcxD6Urgup2adLQ3Hp5gXqCpump,548.3%,548.3%,548.3%,114,36.5K,44.5K,46.14,46,3min,41.33%,3.46%,-,,2024-11-18 00:24:17,36.7K,+534%
211,Starship,H9LyvXiwNuZAxgdQzVaXWafgi6UQbqwRub27RngKpump,255.4%,255.4%,255.4%,138,46.7K,49.6K,38.49,54,2min,33.41%,14.05% Sell Part,-,,2024-11-18 00:24:17,33.3K,+238.8%
212,EchoOfAsuka,HjtTTyrMgQwDz9PGcrQb3MDbjvDytyv1e1H37J3uZfCb,285.1%,285.1%,285.1%,119,42.8K,28.2K,50.06,44,1min,42.24%,4.76%,-,,2024-11-18 00:24:17,17.7K,+241.9%
213,Degen Ape 2995,F5tCc1pw6xR3QxXFVebBFfVLCxkS2cKQ7UnojXJwpump,139.5%,139.5%,139.5%,157,67.3K,17K,35.95,46,57s,26.72%,0%,-,,2024-11-18 00:24:17,23.4K,+331.1%
214,BAYC8860,7fxYZx22QU1fqTozWgRSPPonwyK5Cyt7fZP4JJ6Bpump,281.9%,281.9%,281.9%,116,14.8K,25.8K,21.97,80,2min,22.43%,0%,-,,2024-11-18 00:24:17,14.6K,+215.8%
215,Logan’s 0N1 Force NFT,G2ykFqJ6uoadDewXwZv83KzhgnTjYbS22m3uUW1bpump,572.9%,572.9%,572.9%,145,71.1K,46.2K,36.29,78,56s,39.86%,0%,-,,2024-11-18 00:24:17,41.7K,+607.5%
216,iconic,JDnPFFjJN3XG68raBhQcKQmsYwznz8EiaoDKKct1pump,375.4%,375.4%,375.4%,111,38.2K,52.7K,35.97,44,3min,20.45%,0%,-,,2024-11-18 00:24:17,38.3K,+345.7%
217,Mars,HTvaA71AMFDcdPBygB1xEmy9RWQxsAYmy8nXh52Y7tS8,772.8%,772.8%,772.8%,106,16K,60.5K,56.1,50,2min,44.73%,0%,-,,2024-11-18 00:24:17,52.6K,+758.9%
218,doodle4159,8UvAywBtwHrD7YBMgEixgiicNyVo5Yyu7QBuuBhmpump,545.6%,545.6%,545.6%,122,42.8K,45.1K,31.38,59,2min,37.1%,5.11%,-,,2024-11-18 00:24:17,36.1K,+516.8%
219,Eel on Musk,2kvppKuyA4ygQrtFh4FsgpkpMs6s3mWYYq3bV4Rspump,371.5%,371.5%,371.5%,109,16.7K,32.4K,32.03,52,3min,37.28%,0%,-,,2024-11-18 00:24:17,23K,+335%
220,First AI Rapper,Ci4dsWMUXQzwhAsdQhh3iBVr85r3jZnwtVTMBwmRpump,857.9%,857.9%,857.9%,114,31.1K,66.1K,25.24,70,1min,38.27%,3.8%,-,,2024-11-18 00:24:17,54.2K,+785.5%
